0.15,918.323167259013,495.056811721533,918.796324441187,4906.64660354008,-747.006292340753,1934.94070866192,-3032.69462413509,8655.31154474463,-13341.5143036297,1.25745072530547,4.92112208649617,68.1467504130886,20.6849851373718,80.9521480005799,438.848108658807,-9.83176736740412,-38.4773149097122,-208.58862045607
0.155,942.778591510251,491.536126561769,928.139445633809,4891.08485024775,-704.137031952747,1868.62423852433,-3112.35065846633,8573.85207760134,-13263.2940275171,1.3606304395646,5.3249231742848,70.3357886045044,20.6359428518253,80.760217557726,437.807638283149,-9.80845710928905,-38.3860885707842,-208.094075131613
0.16,967.154255961625,488.227747928168,937.15293125675,4875.13289027473,-661.675726720173,1802.69712458818,-3190.39199460404,8492.26104651473,-13185.42278723,1.46356552377078,5.7277668851104,72.5196367783618,20.5870168412366,80.5687421651184,436.769634771496,-9.78520211775151,-38.2950785215046,-207.600702330745
0.165,991.448249581976,485.129633211429,945.838719335448,4858.7987240702,-619.622943347975,1737.15761573956,-3266.83324090629,8410.55667443963,-13107.901769724,1.56625655792042,6.12965548882976,74.6983072397375,20.5382068299278,80.3777207438731,435.734092275128,-9.76200226175928,-38.2042842490697,-207.108499273517
0.17,1015.65870097594,482.239737415418,954.198739111607,4842.09027879242,-577.979159202123,1672.00395523196,-3341.68905555694,8328.75682917033,-13030.7321015212,1.6687041206348,6.53059124991808,76.8718122645335,20.4895125428748,80.1871522176636,434.701004959195,-9.73885741059082,-38.1137052418914,-206.617463186567
0.175,1039.78377801636,479.55601359508,962.234911016528,4825.01540808396,-536.744764067562,1607.23438098415,-3414.97414169111,8246.87902691231,-12953.9148495623,1.77090878916332,6.93057642748166,79.0401640995469,20.4409337057056,79.9970355127156,433.67036700268,-9.71576743383452,-38.0233409895948,-206.127591303112
0.18,1063.82168747571,477.076413285639,969.949146645897,4807.58189187082,-495.920061888221,1542.84712587387,-3486.70324262917,8164.94043586804,-12877.4510220548,1.87287113938682,7.32961327527066,81.2033749625387,20.3924700446987,79.8073695578006,432.642172598365,-9.69273220138796,-37.9331909830147,-205.638880862928
0.185,1087.77067465664,474.798886923194,977.343348736034,4789.79743618473,-455.505272489047,1478.84041802727,-3556.89113721807,8082.95787983494,-12801.3415693203,1.97459174582073,7.72770404169181,83.3614570423027,20.3441212867814,79.6181532842296,431.616415952803,-9.66975158345719,-37.8432547141936,-205.151329112334
0.19,1111.62902302168,472.721384256794,984.419411141554,4771.66967300833,-415.500533279975,1415.21248110408,-3625.55263527829,8000.94784181437,-12725.5873846378,2.07607118161837,8.12485096982105,85.5144224987341,20.2958871595286,79.4293856258477,430.593091286282,-9.64682545055597,-37.7535316763777,-204.664933304179
0.195,1135.39505382239,470.841854752085,991.179218814447,4753.20616014256,-375.905900941826,1351.96153457866,-3692.70257315555,7918.92646762967,-12650.1893050845,2.17731001857417,8.52105629741619,87.6622834628981,20.2477673911611,79.2410655190276,429.572192832793,-9.62395367350508,-37.6640213640152,-204.179690697826
0.2,1159.06712572787,469.158247986614,997.624647784531,4734.41438109568,-336.721353094065,1289.08579401679,-3758.35580937545,7836.90956955232,-12575.1481123732,2.27830882712689,8.9163222569295,89.8050520370981,20.1997617105439,79.0531919026639,428.553714839998,-9.60113612343157,-37.5747232727527,-203.695598559132
0.205,1182.64363445284,467.668514036893,1003.75756514127,4715.30174499368,-297.946789944393,1226.58347134836,-3822.52722040005,7754.91262993434,-12500.4645336866,2.37906817636282,9.31065107552034,91.9427402949441,20.1518698471851,78.8657637181667,427.537651569195,-9.57837267176803,-37.4856368994325,-203.212654160442
